,Date,FB,TWTR,NFLX
978,2017-09-27,167.679993,16.950001,181.970001
979,2017-09-28,168.729996,16.85,180.699997
980,2017-09-29,170.869995,16.870001000000002,181.350006
981,2017-10-02,169.470001,17.09,177.009995
982,2017-10-03,169.96000700000005,17.59,179.190002
983,2017-10-04,168.419998,17.75,184.449997
984,2017-10-05,171.240005,18.25,194.389999
985,2017-10-06,172.229996,17.85,198.020004
986,2017-10-09,172.5,17.67,196.869995
987,2017-10-10,171.589996,17.41,195.080002
988,2017-10-11,172.740005,17.73,194.949997
989,2017-10-12,172.550003,18.450001,195.860001
990,2017-10-13,173.740005,18.629999,199.490005
991,2017-10-16,174.520004,18.33,202.679993
992,2017-10-17,176.110001,18.280001,199.479996
993,2017-10-18,176.029999,18.02,195.539993
994,2017-10-19,174.559998,17.889999,195.130005
995,2017-10-20,174.979996,17.870001000000006,194.160004
996,2017-10-23,171.270004,17.370001000000002,192.470001
997,2017-10-24,171.800003,17.25,196.020004
998,2017-10-25,170.600006,17.139999,193.770004
999,2017-10-26,170.630005,20.309999,195.210007
1000,2017-10-27,177.880005,21.68,199.539993
1001,2017-10-30,179.869995,21.25,198.369995
1002,2017-10-31,180.059998,20.620001,196.429993
1003,2017-11-01,182.660004,20.610001,198.0
1004,2017-11-02,178.919998,19.709999,199.320007
1005,2017-11-03,178.919998,19.9,200.009995
1006,2017-11-06,180.169998,19.389999,200.130005
1007,2017-11-07,180.25,19.66,195.889999
1008,2017-11-08,179.559998,19.59,196.440002
1009,2017-11-09,179.300003,19.9,193.899994
1010,2017-11-10,178.46000700000005,20.32,192.020004
1011,2017-11-13,178.770004,20.17,195.080002
1012,2017-11-14,178.070007,20.049999,195.710007
1013,2017-11-15,177.949997,19.91,192.119995
1014,2017-11-16,179.589996,20.360001,195.509995
1015,2017-11-17,179.0,20.76,193.199997
1016,2017-11-20,178.740005,21.129999,194.100006
1017,2017-11-21,181.860001,21.879999,196.229996
1018,2017-11-22,180.869995,22.27,196.320007
1019,2017-11-24,182.779999,22.42,195.75
1020,2017-11-27,183.029999,21.82,195.050003
1021,2017-11-28,182.419998,21.83,199.179993
1022,2017-11-29,175.130005,20.790001,188.149994
1023,2017-11-30,177.179993,20.58,187.580002
1024,2017-12-01,175.100006,20.709999,186.820007
1025,2017-12-04,171.470001,20.4,184.039993
1026,2017-12-05,172.830002,20.77,184.210007
1027,2017-12-06,176.059998,21.09,185.300003
1028,2017-12-07,180.139999,21.01,185.199997
1029,2017-12-08,179.0,21.1,188.539993
1030,2017-12-11,179.03999299999995,22.049999,186.220001
1031,2017-12-12,176.96000700000005,21.65,185.729996
1032,2017-12-13,178.300003,21.66,187.860001
1033,2017-12-14,178.389999,22.58,189.559998
1034,2017-12-15,180.179993,22.23,190.119995
1035,2017-12-18,180.820007,24.68,190.419998
1036,2017-12-19,179.509995,25.08,187.020004
1037,2017-12-20,177.889999,25.200001,188.820007
1038,2017-12-21,177.449997,25.049999,188.619995
1039,2017-12-22,177.199997,24.459999,189.940002
1040,2017-12-26,175.990005,24.26,187.759995
1041,2017-12-27,177.619995,24.23,186.240005
1042,2017-12-28,177.919998,24.309999,192.710007
1043,2017-12-29,176.46000700000005,24.01,191.960007
1044,2018-01-02,181.419998,24.51,201.070007
1045,2018-01-03,184.669998,24.450001,205.050003
1046,2018-01-04,184.330002,23.99,205.630005
1047,2018-01-05,186.850006,24.32,209.990005
1048,2018-01-08,188.279999,24.59,212.050003
1049,2018-01-09,187.869995,24.17,209.309998
1050,2018-01-10,187.839996,24.25,212.520004
1051,2018-01-11,187.770004,24.35,217.240005
1052,2018-01-12,179.369995,25.41,221.229996
1053,2018-01-16,178.389999,24.66,221.52999900000003
1054,2018-01-17,177.600006,24.559999,217.5
1055,2018-01-18,179.800003,24.040001,220.330002
1056,2018-01-19,181.289993,23.66,220.460007
1057,2018-01-22,185.369995,23.32,227.580002
1058,2018-01-23,189.350006,22.75,250.289993
1059,2018-01-24,186.550003,22.370001,261.299988
1060,2018-01-25,187.479996,22.16,269.700012
1061,2018-01-26,190.0,24.27,274.600006
1062,2018-01-29,185.979996,25.18,284.589996
1063,2018-01-30,187.119995,25.620001,278.799988
1064,2018-01-31,186.889999,25.809999,270.299988
1065,2018-02-01,193.089996,27.139999,265.070007
1066,2018-02-02,190.279999,25.92,267.429993
1067,2018-02-05,181.259995,25.129999,254.25999500000003
1068,2018-02-06,185.309998,25.24,265.720001
1069,2018-02-07,180.179993,26.91,264.559998
1070,2018-02-08,171.580002,30.18,250.100006
1071,2018-02-09,176.110001,31.51,249.470001
1072,2018-02-12,176.410004,30.950001,257.950012
1073,2018-02-13,173.149994,33.439999,258.269989
1074,2018-02-14,179.520004,33.75,266.0
1075,2018-02-15,179.96000700000005,33.610001000000004,280.269989
1076,2018-02-16,177.360001,33.060001,278.519989
1077,2018-02-20,176.009995,32.84,278.549988
1078,2018-02-21,177.910004,33.380001,281.040009
1079,2018-02-22,178.990005,32.110001000000004,278.140015
1080,2018-02-23,183.289993,32.66,285.929993
1081,2018-02-26,184.929993,32.16,294.160004
1082,2018-02-27,181.460007,31.32,290.609985
1083,2018-02-28,178.320007,31.860001,291.380005
1084,2018-03-01,175.940002,32.240002000000004,290.390015
1085,2018-03-02,176.619995,33.0,301.049988
1086,2018-03-05,180.399994,34.580002,315.0
1087,2018-03-06,179.779999,34.43,325.220001
1088,2018-03-07,183.710007,35.759998,321.160004
1089,2018-03-08,182.339996,34.849998,317.0
1090,2018-03-09,185.229996,35.349998,331.440002
1091,2018-03-12,184.759995,35.5,321.299988
1092,2018-03-13,181.880005,34.110001000000004,315.880005
1093,2018-03-14,184.190002,36.599998,321.549988
1094,2018-03-15,183.860001,35.799999,321.089996
1095,2018-03-16,185.089996,35.580002,318.450012
1096,2018-03-19,172.559998,34.98,313.480011
1097,2018-03-20,168.149994,31.35,317.5
1098,2018-03-21,169.389999,32.73,316.480011
1099,2018-03-22,164.889999,31.200001,306.700012
1100,2018-03-23,159.389999,31.030001,300.940002
1101,2018-03-26,160.059998,31.91,320.350006
1102,2018-03-27,152.220001,28.07,300.690002
1103,2018-03-28,153.029999,28.450001,285.769989
1104,2018-03-29,159.78999299999995,29.01,295.350006
1105,2018-04-02,155.389999,28.040001,280.290009
1106,2018-04-03,156.110001,27.540001,283.670013
1107,2018-04-04,155.100006,28.25,288.940002
1108,2018-04-05,159.339996,28.639999,293.970001
1109,2018-04-06,157.199997,28.1,288.850006
1110,2018-04-09,157.929993,28.01,289.929993
1111,2018-04-10,165.03999299999995,29.530001,298.070007
1112,2018-04-11,166.320007,29.389999,303.670013
1113,2018-04-12,163.869995,29.0,309.25
1114,2018-04-13,164.520004,28.76,311.649994
1115,2018-04-16,164.830002,28.58,307.7799990000001
1116,2018-04-17,168.660004,31.84,336.059998
1117,2018-04-18,166.360001,31.540001,334.519989
1118,2018-04-19,168.100006,31.540001,332.700012
1119,2018-04-20,166.279999,31.91,327.769989
1120,2018-04-23,165.839996,31.219999,318.690002
1121,2018-04-24,159.690002,30.469999,307.019989
1122,2018-04-25,159.690002,29.75,305.76001
1123,2018-04-26,174.160004,30.27,313.980011
1124,2018-04-27,173.589996,29.0,311.76001
1125,2018-04-30,172.0,30.309999,312.459991
1126,2018-05-01,173.860001,30.299999,313.299988
1127,2018-05-02,176.070007,30.549999,313.359985
1128,2018-05-03,174.020004,30.67,311.690002
1129,2018-05-04,176.610001,31.040001,320.089996
1130,2018-05-07,177.970001,31.33,326.26001
1131,2018-05-08,178.919998,31.85,326.890015
1132,2018-05-09,182.660004,32.459999,330.299988
1133,2018-05-10,185.529999,32.869999,329.600006
1134,2018-05-11,186.990005,32.75,326.459991
1135,2018-05-14,186.639999,33.389999,328.5299990000001
1136,2018-05-15,184.320007,32.75,326.130005
1137,2018-05-16,183.199997,32.77,328.190002
1138,2018-05-17,183.759995,32.580002,325.220001
1139,2018-05-18,182.679993,32.630001,324.179993
1140,2018-05-21,184.490005,33.630001,331.820007
1141,2018-05-22,183.800003,32.860001000000004,331.619995
1142,2018-05-23,186.899994,33.419998,344.720001
1143,2018-05-24,185.929993,33.52,349.290009
1144,2018-05-25,184.919998,33.630001,351.290009
1145,2018-05-29,185.740005,34.040001000000004,349.730011
1146,2018-05-30,187.669998,34.360001000000004,353.540009
1147,2018-05-31,191.779999,34.700001,351.600006
1148,2018-06-01,193.990005,36.650002,359.929993
1149,2018-06-04,193.279999,37.880001,361.809998
1150,2018-06-05,192.940002,39.799999,365.799988
1151,2018-06-06,191.339996,40.099998,367.450012
1152,2018-06-07,188.179993,39.700001,361.399994
1153,2018-06-08,189.100006,41.209999,360.570007
1154,2018-06-11,191.539993,41.419998,361.450012
1155,2018-06-12,192.399994,43.490002,363.829987
1156,2018-06-13,192.410004,44.07,379.929993
1157,2018-06-14,196.809998,46.759998,392.869995
1158,2018-06-15,195.850006,45.799999,391.980011
1159,2018-06-18,198.309998,46.0,390.399994
1160,2018-06-19,197.490005,44.950001,404.980011
1161,2018-06-20,202.0,46.130001,416.76001
1162,2018-06-21,201.5,45.240002,415.440002
1163,2018-06-22,201.740005,45.880001,411.089996
1164,2018-06-25,196.350006,44.169998,384.480011
1165,2018-06-26,199.0,44.84,399.390015
1166,2018-06-27,195.839996,43.700001,390.390015
1167,2018-06-28,196.229996,44.790001,395.420013
1168,2018-06-29,194.320007,43.669998,391.429993
1169,2018-07-02,197.360001,44.98,398.179993
1170,2018-07-03,192.729996,43.889999,390.519989
1171,2018-07-05,198.449997,45.060001,398.390015
1172,2018-07-06,203.229996,46.650002,408.25
1173,2018-07-09,204.740005,44.139999,418.970001
1174,2018-07-10,203.539993,43.75,415.630005
1175,2018-07-11,202.539993,43.869999,418.649994
1176,2018-07-12,206.919998,45.259998,413.5
1177,2018-07-13,207.320007,44.490002,395.799988
1178,2018-07-16,207.229996,44.259998,400.480011
1179,2018-07-17,209.990005,44.709999,379.480011
1180,2018-07-18,209.360001,43.34,375.130005
1181,2018-07-19,208.089996,43.439999,364.230011
1182,2018-07-20,209.940002,43.419998,361.049988
1183,2018-07-23,210.910004,43.310001,362.660004
1184,2018-07-24,214.669998,42.169998,357.320007
1185,2018-07-25,217.5,44.220001,362.869995
1186,2018-07-26,176.259995,42.939999,363.089996
1187,2018-07-27,174.889999,34.119999,355.209991
1188,2018-07-30,171.059998,31.379999,334.959991
1189,2018-07-31,172.580002,31.870001,337.450012
1190,2018-08-01,171.649994,31.91,338.380005
1191,2018-08-02,176.369995,32.82,344.5
1192,2018-08-03,177.779999,31.959999,343.089996
1193,2018-08-06,185.690002,32.98,350.920013
1194,2018-08-07,183.809998,32.669998,351.829987
1195,2018-08-08,185.179993,31.84,347.609985
1196,2018-08-09,183.089996,31.959999,349.359985
1197,2018-08-10,180.259995,32.009998,345.869995
1198,2018-08-13,180.050003,32.799999,341.309998
1199,2018-08-14,181.110001,33.189999,337.48999
1200,2018-08-15,179.529999,32.380001,326.399994
1201,2018-08-16,174.699997,32.830002,322.440002
1202,2018-08-17,173.800003,32.73,316.7799990000001
1203,2018-08-20,172.5,32.599998,327.730011
1204,2018-08-21,172.619995,33.689999,338.019989
1205,2018-08-22,173.639999,33.810001,344.440002
1206,2018-08-23,172.899994,33.880001,339.170013
1207,2018-08-24,174.649994,34.279999,358.820007
1208,2018-08-27,177.46000700000005,35.889999,364.579987
1209,2018-08-28,176.259995,35.49000200000001,368.48999
1210,2018-08-29,175.899994,35.349998,368.040009
1211,2018-08-30,177.639999,35.639999,370.980011
1212,2018-08-31,175.729996,35.18,367.679993
1213,2018-09-04,171.160004,34.84,363.600006
1214,2018-09-05,167.179993,32.73,341.179993
1215,2018-09-06,162.529999,30.809999,346.459991
1216,2018-09-07,163.03999299999995,30.49,348.679993
1217,2018-09-10,164.179993,30.540001,348.410004
1218,2018-09-11,165.940002,30.889999,355.929993
1219,2018-09-12,162.0,29.75,369.950012
1220,2018-09-13,161.360001,30.389999,368.149994
1221,2018-09-14,162.320007,30.120001,364.559998
1222,2018-09-17,160.580002,28.860001,350.350006
1223,2018-09-18,160.300003,29.219999,367.649994
1224,2018-09-19,163.059998,29.52,366.959991
1225,2018-09-20,166.020004,29.85,365.359985
1226,2018-09-21,162.929993,28.5,361.190002
1227,2018-09-24,165.410004,28.6,369.609985
1228,2018-09-25,164.910004,29.110001,369.429993
1229,2018-09-26,166.949997,29.01,377.880005
1230,2018-09-27,168.839996,29.42,380.709991
1231,2018-09-28,164.46000700000005,28.459999,374.130005
1232,2018-10-01,162.440002,28.309999,381.429993
1233,2018-10-02,159.330002,28.190001,377.140015
1234,2018-10-03,162.429993,29.01,377.049988
1235,2018-10-04,158.850006,28.23,363.649994
1236,2018-10-05,157.330002,28.389999,351.350006
1237,2018-10-08,157.25,28.450001,349.100006
1238,2018-10-09,157.899994,29.27,355.709991
1239,2018-10-10,151.380005,26.790001,325.890015
1240,2018-10-11,153.350006,27.0,321.100006
1241,2018-10-12,153.740005,27.99,339.559998
1242,2018-10-15,153.520004,28.610001,333.130005
1243,2018-10-16,158.779999,29.870001,346.399994
1244,2018-10-17,159.419998,29.549999,364.700012
1245,2018-10-18,154.919998,29.290001,346.709991
1246,2018-10-19,154.050003,28.83,332.670013
1247,2018-10-22,154.779999,29.18,329.540009
1248,2018-10-23,154.389999,28.77,333.160004
1249,2018-10-24,146.03999299999995,27.540001,301.829987
1250,2018-10-25,150.949997,31.799999,312.869995
1251,2018-10-26,145.369995,32.360001000000004,299.829987
1252,2018-10-29,142.089996,32.389999,284.839996
1253,2018-10-30,146.220001,33.860001000000004,285.809998
1254,2018-10-31,151.78999299999995,34.75,301.7799990000001
1255,2018-11-01,151.75,34.619999,317.380005
1256,2018-11-02,150.350006,34.299999,309.100006
1257,2018-11-05,148.679993,34.02,315.440002
1258,2018-11-06,149.940002,34.419998,310.839996
1259,2018-11-07,151.529999,34.990002000000004,327.5
1260,2018-11-08,147.869995,34.18,317.920013
1261,2018-11-09,144.96000700000005,34.080002,303.470001
1262,2018-11-12,141.550003,32.009998,294.070007
1263,2018-11-13,142.160004,32.490002000000004,294.399994
1264,2018-11-14,144.220001,32.91,286.730011
1265,2018-11-15,143.850006,33.150002,290.059998
1266,2018-11-16,139.529999,33.669998,286.209991
1267,2018-11-19,131.550003,31.98,270.600006
1268,2018-11-20,132.429993,31.059999,266.980011
1269,2018-11-21,134.820007,31.610001,262.130005
1270,2018-11-23,131.729996,31.120001,258.820007
1271,2018-11-26,136.380005,32.82,261.429993
1272,2018-11-27,135.0,32.610001000000004,266.630005
1273,2018-11-28,136.759995,32.73,282.649994
1274,2018-11-29,138.679993,31.299999,288.75
1275,2018-11-30,140.610001,31.450001,286.130005
1276,2018-12-03,141.089996,33.66,290.299988
1277,2018-12-04,137.929993,32.560001,275.329987
1278,2018-12-06,139.630005,32.959999,282.880005
1279,2018-12-07,137.419998,32.830002,265.140015
1280,2018-12-10,141.850006,33.43,269.700012
1281,2018-12-11,142.080002,34.450001,265.320007
1282,2018-12-12,144.5,36.25,274.880005
1283,2018-12-13,145.009995,35.889999,276.019989
1284,2018-12-14,144.059998,35.869999,266.839996
1285,2018-12-17,140.190002,33.43,262.799988
1286,2018-12-18,143.660004,33.740002000000004,270.940002
1287,2018-12-19,133.240005,32.93,266.769989
1288,2018-12-20,133.399994,29.290001,260.579987
1289,2018-12-21,124.949997,27.309999,246.389999
1290,2018-12-24,124.059998,26.450001,233.880005
1291,2018-12-26,134.179993,28.66,253.669998
1292,2018-12-27,134.520004,28.68,255.570007
1293,2018-12-28,133.199997,28.43,256.079987
1294,2018-12-31,131.089996,28.74,267.660004
1295,2019-01-02,135.679993,28.809999,267.660004
1296,2019-01-03,131.740005,27.99,271.200012
1297,2019-01-04,137.949997,29.950001,297.570007
1298,2019-01-07,138.050003,31.34,315.339996
1299,2019-01-08,142.529999,31.799999,320.269989
1300,2019-01-09,144.229996,32.25,319.959991
1301,2019-01-10,144.199997,33.09,324.660004
1302,2019-01-11,143.800003,32.869999,337.589996
1303,2019-01-14,145.389999,32.369999,332.940002
1304,2019-01-15,148.949997,33.02,354.640015
1305,2019-01-16,147.53999299999995,32.470001,351.390015
1306,2019-01-17,148.300003,32.849998,353.190002
1307,2019-01-18,150.03999299999995,33.27,339.100006
1308,2019-01-22,147.570007,32.25,325.160004
1309,2019-01-23,144.300003,30.969999,321.98999
1310,2019-01-24,145.830002,31.610001,326.670013
1311,2019-01-25,149.009995,32.900002,338.049988
1312,2019-01-28,147.470001,33.130001,335.660004
1313,2019-01-29,144.190002,31.639999,328.899994
1314,2019-01-30,150.419998,32.259998,340.660004
1315,2019-01-31,166.690002,33.560001,339.5
1316,2019-02-01,165.71000700000005,33.189999,339.850006
1317,2019-02-04,169.25,33.939999,351.339996
1318,2019-02-05,171.160004,34.369999,355.809998
1319,2019-02-06,170.490005,34.16,352.190002
1320,2019-02-07,166.380005,30.799999,344.709991
1321,2019-02-08,167.330002,30.01,347.570007
1322,2019-02-11,165.78999299999995,30.23,345.730011
1323,2019-02-12,165.03999299999995,30.389999,359.970001
1324,2019-02-13,164.070007,31.120001,351.769989
1325,2019-02-14,163.949997,30.959999,359.070007
1326,2019-02-15,162.5,31.23,356.869995
1327,2019-02-19,162.28999299999995,31.65,361.920013
1328,2019-02-20,162.559998,31.370001,359.910004
1329,2019-02-21,160.03999299999995,30.76,356.970001
1330,2019-02-22,161.889999,31.709999,363.019989
1331,2019-02-25,164.619995,31.99,363.910004
1332,2019-02-26,164.130005,31.01,364.970001
1333,2019-02-27,162.809998,30.41,362.869995
1334,2019-02-28,161.449997,30.780001,358.100006
1335,2019-03-01,162.279999,30.620001,357.320007
1336,2019-03-04,167.369995,30.5,351.040009
1337,2019-03-05,171.259995,31.030001,354.299988
1338,2019-03-06,172.509995,30.799999,359.609985
1339,2019-03-07,169.130005,30.120001,352.600006
1340,2019-03-08,169.600006,30.040001,349.600006
1341,2019-03-11,172.070007,30.870001,358.859985
1342,2019-03-12,171.919998,31.16,356.269989
1343,2019-03-13,173.369995,31.299999,361.209991
1344,2019-03-14,170.169998,31.030001,358.820007
1345,2019-03-15,165.979996,31.219999,361.459991
1346,2019-03-18,160.470001,31.08,363.440002
1347,2019-03-19,161.570007,31.27,358.7799990000001
1348,2019-03-20,165.440002,32.57,375.220001
1349,2019-03-21,166.080002,32.610001000000004,377.869995
1350,2019-03-22,164.339996,33.02,361.01001
1351,2019-03-25,166.28999299999995,32.59,366.230011
1352,2019-03-26,167.679993,33.060001,359.970001
1353,2019-03-27,165.869995,32.279999,353.369995
1354,2019-03-28,165.550003,32.869999,354.609985
1355,2019-03-29,166.690002,32.880001,356.559998
1356,2019-04-01,168.699997,33.439999,366.959991
1357,2019-04-02,174.199997,33.75,367.720001
1358,2019-04-03,173.53999299999995,34.380001,369.75
1359,2019-04-04,176.020004,34.419998,367.880005
1360,2019-04-05,175.720001,34.720001,365.48999
1361,2019-04-08,174.929993,34.860001000000004,361.410004
1362,2019-04-09,177.580002,35.139999,364.709991
1363,2019-04-10,177.820007,34.75,363.920013
1364,2019-04-11,177.509995,34.580002,367.649994
1365,2019-04-12,179.100006,34.369999,351.140015
1366,2019-04-15,179.649994,34.709999,348.869995
1367,2019-04-16,178.869995,34.459999,359.459991
1368,2019-04-17,178.779999,34.48,354.73999
1369,2019-04-18,178.279999,34.400002,360.350006
1370,2019-04-22,181.440002,34.389999,377.339996
1371,2019-04-23,183.779999,39.77,381.890015
1372,2019-04-24,182.580002,39.290001,374.230011
1373,2019-04-25,193.259995,38.48,368.329987
1374,2019-04-26,191.490005,38.669998,374.850006
1375,2019-04-29,194.779999,39.779999,371.829987
1376,2019-04-30,193.399994,39.91,370.540009
1377,2019-05-01,193.029999,39.290001,378.809998
1378,2019-05-02,192.529999,39.950001,379.059998
1379,2019-05-03,195.470001,40.799999,385.029999
1380,2019-05-06,193.880005,40.23,378.670013
1381,2019-05-07,189.770004,38.619999,370.459991
1382,2019-05-08,189.539993,38.580002,364.369995
1383,2019-05-09,188.649994,38.790001,362.75
1384,2019-05-10,188.339996,38.450001,361.040009
1385,2019-05-13,181.539993,36.59,345.26001
1386,2019-05-14,180.729996,36.93,345.609985
1387,2019-05-15,186.270004,37.900002,354.98999
1388,2019-05-16,186.990005,38.299999,359.309998
1389,2019-05-17,185.300003,37.5,354.450012
1390,2019-05-20,182.720001,37.150002,348.109985
1391,2019-05-21,184.820007,37.470001,354.269989
1392,2019-05-22,185.320007,38.580002,359.730011
1393,2019-05-23,180.869995,37.189999,352.209991
1394,2019-05-24,181.059998,37.41,354.390015
1395,2019-05-28,184.309998,37.290001,355.059998
1396,2019-05-29,182.190002,36.849998,349.190002
1397,2019-05-30,183.009995,37.139999,351.850006
1398,2019-05-31,177.470001,36.439999,343.2799990000001
1399,2019-06-03,164.149994,34.43,336.630005
1400,2019-06-04,167.5,36.099998,353.399994
1401,2019-06-05,168.169998,36.330002,355.730011
1402,2019-06-06,168.330002,36.59,357.130005
1403,2019-06-07,173.350006,37.93,360.869995
1404,2019-06-10,174.820007,37.639999,352.01001
1405,2019-06-11,178.100006,37.209999,351.269989
1406,2019-06-12,175.03999299999995,37.490002,345.559998
1407,2019-06-13,177.470001,36.34,343.429993
1408,2019-06-14,181.330002,36.150002,339.730011
1409,2019-06-17,189.009995,36.439999,350.619995
1410,2019-06-18,188.470001,36.650002,357.119995
1411,2019-06-19,187.479996,36.290001,363.519989
1412,2019-06-20,189.529999,35.439999,365.209991
1413,2019-06-21,191.139999,35.02,369.209991
1414,2019-06-24,192.600006,35.580002,371.040009
1415,2019-06-25,188.839996,34.720001,360.299988
1416,2019-06-26,187.660004,35.220001,362.200012
1417,2019-06-27,189.5,34.75,370.019989
1418,2019-06-28,193.0,34.900002,367.320007
1419,2019-07-01,193.0,36.080002,374.600006
1420,2019-07-02,195.0,36.220001,375.429993
1421,2019-07-03,197.199997,36.02,381.720001
1422,2019-07-05,196.399994,36.25,380.549988
1423,2019-07-08,195.759995,36.450001,376.160004
1424,2019-07-09,199.210007,37.650002,379.929993
1425,2019-07-10,202.729996,37.470001,381.0
1426,2019-07-11,201.229996,37.209999,379.5
1427,2019-07-12,204.869995,37.84,373.25
1428,2019-07-15,203.910004,38.68,366.600006
1429,2019-07-16,203.839996,37.990002,365.98999
1430,2019-07-17,201.800003,37.700001,362.440002
1431,2019-07-18,200.779999,37.66,325.209991
1432,2019-07-19,198.360001,36.77,315.100006
1433,2019-07-22,202.320007,37.580002,310.619995
1434,2019-07-23,202.360001,37.900002,307.299988
1435,2019-07-24,204.660004,38.73,317.940002
1436,2019-07-25,200.710007,38.119999,326.459991
1437,2019-07-26,199.75,41.52,335.7799990000001
1438,2019-07-29,195.940002,41.5,332.700012
1439,2019-07-30,197.039993,41.0,325.929993
1440,2019-07-31,194.229996,42.310001,322.98999
1441,2019-08-01,192.729996,42.080002,319.5
1442,2019-08-02,189.020004,42.849998,318.829987
1443,2019-08-05,181.729996,40.369999,307.630005
1444,2019-08-06,184.509995,41.32,310.100006
1445,2019-08-07,185.149994,41.73,304.290009
1446,2019-08-08,190.160004,42.07,315.899994
1447,2019-08-09,187.850006,41.529999,308.929993
1448,2019-08-12,185.369995,40.48,310.829987
1449,2019-08-13,188.449997,41.810001,312.2799990000001
1450,2019-08-14,179.71000700000005,40.650002,299.109985
1451,2019-08-15,182.589996,40.09,295.76001
1452,2019-08-16,183.699997,40.580002,302.799988
1453,2019-08-19,186.169998,41.700001,309.380005
1454,2019-08-20,183.809998,42.290001,298.98999
1455,2019-08-21,183.550003,42.799999,297.809998
1456,2019-08-22,182.039993,42.18,296.929993
1457,2019-08-23,177.75,41.0,291.440002
1458,2019-08-26,180.360001,41.439999,294.980011
1459,2019-08-27,181.300003,42.139999,291.0299990000001
1460,2019-08-28,181.759995,41.68,291.769989
1461,2019-08-29,185.570007,42.490002,296.7799990000001
1462,2019-08-30,185.669998,42.650002,293.75
1463,2019-09-03,182.389999,41.959999,289.290009
1464,2019-09-04,187.139999,43.360001,291.519989
1465,2019-09-05,190.899994,45.299999,293.25
1466,2019-09-06,187.490005,45.419998,290.170013
1467,2019-09-09,188.759995,44.259998,294.339996
1468,2019-09-10,186.169998,43.25,287.98999
1469,2019-09-11,188.490005,43.25,288.269989
1470,2019-09-12,187.470001,43.200001,288.859985
1471,2019-09-13,187.190002,42.630001,294.149994
1472,2019-09-16,186.220001,42.759998,294.290009
1473,2019-09-17,188.080002,43.240002,298.600006
1474,2019-09-18,188.139999,43.240002,291.559998
1475,2019-09-19,190.139999,42.93,286.600006
1476,2019-09-20,189.929993,43.23,270.75
1477,2019-09-23,186.820007,43.380001,265.920013
1478,2019-09-24,181.279999,41.419998,254.589996
1479,2019-09-25,182.800003,42.5,264.75
1480,2019-09-26,180.110001,42.439999,263.309998
1481,2019-09-27,177.100006,41.349998,263.079987
1482,2019-09-30,178.080002,41.200001,267.619995
1483,2019-10-01,175.809998,40.25,269.579987
1484,2019-10-02,174.600006,39.700001,268.02999900000003
1485,2019-10-03,179.380005,40.0,268.149994
1486,2019-10-04,180.449997,40.360001,272.790009
1487,2019-10-07,179.679993,40.799999,274.459991
1488,2019-10-08,177.75,39.700001,270.720001
1489,2019-10-09,179.850006,39.5,267.52999900000003
1490,2019-10-10,180.029999,39.540001,280.480011
1491,2019-10-11,184.190002,40.360001,282.929993
1492,2019-10-14,183.279999,39.779999,285.5299990000001
1493,2019-10-15,188.889999,40.279999,284.25
1494,2019-10-16,189.550003,39.91,286.2799990000001
1495,2019-10-17,190.389999,39.610001,293.350006
1496,2019-10-18,185.850006,38.990002,275.299988
1497,2019-10-21,189.759995,40.09,278.049988
1498,2019-10-22,182.339996,38.810001,266.690002
1499,2019-10-23,186.149994,38.830002,271.269989
1500,2019-10-24,186.380005,30.75,271.5
1501,2019-10-25,187.889999,30.299999,276.820007
1502,2019-10-28,189.399994,30.059999,281.859985
1503,2019-10-29,189.309998,29.85,281.209991
1504,2019-10-30,188.25,29.860001,291.450012
1505,2019-10-31,191.649994,29.969999,287.410004
1506,2019-11-01,193.619995,29.620001,286.809998
1507,2019-11-04,194.720001,30.049999,292.859985
1508,2019-11-05,194.320007,29.809999,288.0299990000001
1509,2019-11-06,191.550003,29.540001,288.589996
1510,2019-11-07,190.419998,29.049999,289.570007
1511,2019-11-08,190.839996,29.209999,291.570007
1512,2019-11-11,189.610001,29.34,294.179993
1513,2019-11-12,194.470001,29.049999,292.01001
1514,2019-11-13,193.190002,29.08,283.109985
1515,2019-11-14,193.149994,28.889999,289.619995
1516,2019-11-15,195.100006,29.25,295.0299990000001
1517,2019-11-18,197.399994,29.49,302.570007
1518,2019-11-19,199.320007,29.440001,302.600006
1519,2019-11-20,197.509995,29.17,305.160004
1520,2019-11-21,197.929993,29.790001,311.690002
1521,2019-11-22,198.820007,30.030001,310.480011
1522,2019-11-25,199.789993,30.540001,315.549988
1523,2019-11-26,198.970001,30.959999,312.48999
1524,2019-11-27,202.0,31.17,315.929993
1525,2019-11-29,201.639999,30.91,314.660004
1526,2019-12-02,199.699997,30.42,309.98999
1527,2019-12-03,198.820007,29.969999,306.160004
1528,2019-12-04,198.710007,30.0,304.320007
1529,2019-12-05,199.360001,30.040001,302.859985
1530,2019-12-06,201.050003,30.190001,307.350006
1531,2019-12-09,201.339996,30.209999,302.5
1532,2019-12-10,200.869995,29.84,293.119995
1533,2019-12-11,202.259995,30.549999,298.929993
1534,2019-12-12,196.75,30.299999,298.440002
1535,2019-12-13,194.110001,30.389999,298.5
1536,2019-12-16,197.919998,30.969999,304.209991
1537,2019-12-17,198.389999,30.700001,315.480011
1538,2019-12-18,202.5,31.68,320.799988
1539,2019-12-19,206.059998,32.029999,332.220001
1540,2019-12-20,206.300003,32.130001,336.899994
